USER_ID,alaska basil,alcohol future,alice ticket,alien potato,asia jacket,aztec iris,balance hostel,betty today,boston house,bronze sweden,bundle forget,cairo monarch,choice copy,cinema complex,cipher empty,cockpit circle,comedy clean,daniel global,degree forever,diana chariot,diesel jason,diploma vocal,epoxy insect,explain heaven,flame street,fractal heart,fresh shave,frozen command,gelatin prime,glass alpine,good info,gossip cotton,hand inca,harbor moral,helena poncho,henry distant,invent topic,judge sunday,july miami,kermit desert,leonid antenna,lesson switch,lexicon ingrid,liquid baggage,logic channel,loyal jungle,master nobody,medusa cuba,mercy chaos,mineral barcode,moment seminar,motel marvin,neptune before,ninja saga,north speed,nurse october,office triton,pardon thomas,parody athena,pegasus respond,percent edison,plume cowboy,provide flex,reverse royal,rider shine,sabine emotion,saint texas,salon pulse,scale phone,season arthur,segment meter,senator ozone,serial organic,shannon resume,sheriff java,silk gizmo,silver plate,similar malta,siren junior,solid express,spray karma,stella micro,stop door,sushi import,tarzan juliet,telecom pluto,textile strange,theory france,torso cricket,tower fantasy,trivial neon,tuna relax,tunnel nerve,turtle pierre,update vibrate,vampire teacher,ventura next,vodka bahama,volume pasta,zero nikita
113271,,3,,6,2,6,7,4,1,,3,8,2,,,,,1,3,9,,6,,0,1,10,2,6,2,5,5,4,,,9,5,,,1,6,2,,,6,,8,,4,,,,,5,4,,9,0,,,3,,,9,,6,8,8,3,7,,6,,5,9,3,6,6,8,3,,0,,7,,0,6,,,,,4,8,6,7,,,7,,5,
113275,4,6,,3,,,,7,,,5,6,6,,3,3,,,,,,3,,5,,,6,,,7,,,6,,,,3,,6,,5,,3,5,,,5,,7,8,7,,7,,,,,3,3,,5,2,7,,,8,6,,,2,3,,3,,8,3,,8,,2,,,,4,,,,5,,,3,3,,8,4,,,1,4,7
113280,10,,,,,,9,3,1,9,,,4,2,4,,4,,6,,,,,0,4,,,,10,0,9,9,,,10,10,,,2,,2,,0,,,8,,9,6,0,,1,1,4,,9,,8,0,5,,,,,,5,,10,1,,2,,10,5,,0,,,,0,,,,2,,,10,,8,0,,,,,9,,,,10,1
113285,7,8,7,,2,5,7,6,4,,9,3,,,,,3,8,5,7,,,2,,,9,7,7,1,10,8,,10,7,10,6,5,1,5,,2,,,6,,8,5,2,9,,,,,2,,,,2,0,,,,9,1,,,1,4,,,6,2,,5,,,5,10,3,,,,0,5,,,4,,10,,,2,9,,1,,2,,2,
113287,,,,6,,4,7,4,,,8,6,,,3,3,,,,2,7,7,,,8,,7,4,6,4,,6,4,1,,,,,8,6,6,,,3,,,4,,5,,8,3,5,3,3,,9,7,3,5,5,8,,,5,,4,6,4,4,6,4,6,,6,,5,3,,1,,,6,,,,5,5,6,6,,,4,6,1,2,4,,3,
113291,1,9,0,,,3,,3,,0,,,9,,1,4,,,,,,,,,9,,,2,,3,,6,,,1,9,10,7,9,5,,,,,6,4,,,,,,,4,4,1,1,10,,2,7,3,,0,,,,2,,3,3,6,2,,0,8,2,5,1,8,0,,5,,,10,3,6,,6,7,3,3,4,5,0,,,0,,
113293,,,,,,,10,0,5,9,9,,,10,4,4,6,,1,4,,,10,2,,10,,,0,1,,,,10,,,,,,10,,,10,,,,0,,4,1,0,,,,,10,,7,,1,,,1,0,,,,,8,10,10,10,,,,2,8,6,,9,,7,10,,,7,1,1,,,,,,,6,3,5,,0,
113298,,,6,,,,,6,,,,5,5,,,,,5,,,6,,5,4,,5,6,5,5,,5,5,,5,4,6,4,5,,,5,6,4,,,5,5,,,,5,,6,6,,5,4,5,,,,3,7,,,,5,6,,,,,,5,5,,,6,4,,6,,5,,5,5,6,,,5,,,5,,5,,,4,6,
113304,,,1,5,,4,,7,,,,,,,,7,5,,,4,8,,,7,6,8,7,2,5,,,,5,,6,4,,,,5,,6,6,3,,,5,,,5,,4,5,,4,8,,7,,4,6,,,2,,5,7,,,,4,4,,,,,7,,6,,,4,,4,,,,5,,,7,8,,,4,6,5,7,7,4
113310,4,,3,,8,5,2,,,4,4,2,7,2,5,,4,,6,,7,,,5,6,2,5,6,,6,,,,2,,2,,7,4,3,,3,,6,6,,8,,,,7,,5,7,,,,5,6,,,8,,,,4,4,6,5,,,,,5,5,,5,5,,4,6,5,2,,9,,6,,,,,,,2,5,,,,8,7
113320,,6,3,5,,,,,6,4,,,,,,5,5,6,,,,,5,,,,5,4,6,5,5,5,4,,4,,7,,,5,,,3,,5,,5,5,,,,,5,5,4,4,7,,,6,4,7,,,5,,,,,4,,4,5,,,,5,,,3,7,5,5,5,,4,,6,,6,,5,,,3,4,,4,,
113326,,1,,7,,,7,1,,,,1,,4,5,9,6,8,,,1,5,,7,2,6,,,,4,,,8,4,,1,,,,,,1,9,,,,6,5,,1,,,,,9,,8,,3,,4,,,2,8,,1,3,,8,,,,6,,,2,1,,,,,,,,,1,5,,7,8,,4,,4,1,,,2,2
113331,4,4,6,4,7,5,2,5,3,6,,2,6,4,,,,,6,,6,2,2,3,4,4,5,5,6,,,5,5,4,,2,6,6,,,,3,6,,6,,7,,6,,,,5,,,,5,,6,,4,6,,7,,5,,,6,,,5,5,6,5,,6,,6,,5,5,2,6,6,,5,,,,8,,5,3,,,,,,7
113341,3,6,,6,8,,5,,4,,6,6,,,3,,,4,6,8,,8,5,,,,,,,,3,4,,1,,,,,,5,,,6,8,2,5,6,,4,,1,6,5,,6,2,,3,7,5,5,,,,,,,,5,6,7,6,,5,,9,2,,,,7,,,6,,2,,,,,,,,,,,3,3,,7
113350,,,,2,,,0,,,,,1,5,,10,,0,3,7,10,,,1,,1,,,,7,9,,,6,,,,0,6,0,,7,,10,10,7,,10,5,5,0,2,,,9,,6,0,1,10,,,2,,10,3,,3,3,7,3,1,5,,,,,5,,,,,4,,10,7,,,,,,10,1,,0,10,9,7,10,10,
113358,4,5,,,7,4,,5,6,,5,,7,,,6,,7,6,4,7,,,,7,2,,5,7,,5,,4,2,,,,,,,7,5,2,,6,4,7,,5,7,,4,5,6,3,,,6,6,6,,7,3,7,5,4,,6,5,,,,5,4,,,,,,,,5,,,,5,,,3,,,3,5,3,4,,5,,,6
113365,,5,,,7,5,,,,,3,6,4,,,,,3,,6,,9,6,2,4,,4,,6,,2,4,2,,1,5,3,8,4,3,,9,5,,7,,5,5,2,,1,3,,,5,,4,5,9,,,,,9,,2,5,,3,6,5,,4,,,,4,,,,5,,,5,,3,,,,7,5,,2,,,2,,,,5
113373,7,6,10,8,,6,,,,,,,1,10,6,,,,,7,,7,,,0,10,1,,1,,8,,8,10,,10,,,,,1,3,10,2,,9,,3,,,,,4,,,,0,,5,4,,0,,0,7,9,,,,10,9,9,7,,4,4,7,,,10,,,,7,0,5,,3,,,,10,,,,7,,10,,
113383,7,,,,7,,,8,,7,,2,,,,7,,,6,8,,2,,2,5,4,,8,,,3,4,,,,0,4,,2,,7,,8,9,,,9,,,,,,6,,,4,,3,,5,5,,9,,,4,3,,,,,,,,,,5,7,6,,3,,,,8,6,7,,,8,9,2,,,,,,,9,8
113391,7,1,,,5,2,,,,,,,4,4,5,,6,,,3,,6,,6,2,6,3,,,5,,,7,4,8,,,8,1,6,,1,8,3,6,5,,5,,2,,6,2,,8,4,,,,,5,9,,3,,2,1,,,7,7,5,7,,5,9,2,2,,,,2,5,8,5,,,5,,,7,,,,,,,,3,3
113392,,1,2,,4,2,,,9,,9,1,4,,,9,5,9,5,,,,,,2,,,3,,,6,4,,4,10,1,7,,1,8,,0,,2,3,,,,,,7,,,1,9,5,,,,,6,,1,1,,,,3,,7,8,5,,,8,10,,,,7,,1,,8,,8,1,7,,,,6,6,3,,2,,,2,2
113401,7,,,,,6,,7,,,1,2,,5,,,1,,5,,4,,2,1,,,3,8,6,7,,4,6,,,1,,6,,,,0,,9,5,4,8,4,,2,3,,,8,7,,,,8,6,5,,,9,,,5,,,5,,,,9,4,,5,8,6,,,,2,8,,,6,,,,,3,,1,,,6,9,,8
113411,2,6,6,5,,6,3,7,,3,,8,,,6,2,7,,,5,,9,,,5,1,,,7,1,,,,3,,,4,,,2,8,10,4,,9,2,6,7,1,,,,4,,,,,7,10,,,,5,,2,1,,6,,6,3,7,6,,,,6,,5,,,7,9,4,3,,,,,7,,6,,2,8,2,6,9,,
113421,8,2,5,4,5,,,4,3,,5,2,,,,,5,,5,,5,6,6,2,5,5,,,,3,6,6,,,,8,,,4,,4,,,,6,6,2,5,5,,,,,,6,5,8,,3,,6,,,,,5,3,,3,,,,,5,7,3,7,,4,,5,6,,,7,,,,6,,,5,5,,,8,,6,7,4
113422,,5,,5,,,4,,,7,,,5,6,6,,,,5,,4,4,,,3,,3,5,,,,,5,,,4,2,6,,,,3,9,,,6,4,5,5,3,,,,,6,6,,,,6,5,4,,4,,4,7,,6,,,6,5,6,5,6,,,,,4,5,,7,,5,5,6,,4,,6,,5,6,,6,8,6,6
113424,1,,8,,6,,,9,1,3,,9,5,8,6,,6,,,,,9,,1,,1,,,,2,,,,,,8,3,,,,,,,,,3,5,,1,,,,,9,1,4,,,,8,,,,,1,4,,7,1,,3,4,4,4,,0,,,,4,8,,,2,3,2,9,2,,,,,,,8,,,,9,
113432,,,0,,6,,,,,,,4,8,3,2,4,,7,5,2,8,,,9,9,1,7,4,,4,5,,,1,,,9,,8,,,9,,,,4,5,7,,,,,,4,2,3,9,,,,,,,5,5,,2,,,3,,2,,,,3,5,,,0,9,,5,2,,4,6,,5,6,4,3,5,5,,2,,,3,
113438,7,4,5,,,3,,2,,,,,,,3,,4,,5,,6,,,9,5,,5,5,2,9,,,10,,,,5,,2,,,,,,1,7,5,2,9,,,,6,2,7,4,4,,,,7,8,6,1,9,,1,,,5,,,3,,,9,,,,5,,3,1,7,,8,,,,5,,2,8,,,,3,1,1,6
113442,2,,,,6,6,3,7,,,,8,,,,,6,,5,6,,,,,5,1,,4,,1,,4,,,,,4,,7,,,,4,7,,,,,1,,1,,,,,4,3,7,10,8,,3,,,2,,9,,2,7,4,7,5,5,,2,,3,,8,,7,,4,,,7,,,8,,,,,,2,4,,8,
113450,,,,7,,,,7,,,7,8,,,,5,6,2,,8,,,5,9,,,6,3,,7,,,,,,1,,7,9,3,7,,,9,,,,3,3,8,1,,,,,4,0,,,,,5,9,,,5,,2,8,,6,,2,5,1,6,,7,,,,,,6,1,3,,,2,9,4,4,3,8,,,,3,,8
113458,4,9,9,,4,,,9,1,5,,,,4,4,1,4,,5,,10,3,1,3,9,6,,,,,7,7,4,8,4,10,,,9,4,6,,,7,3,,,4,,9,8,,9,,,,,5,,5,7,,9,,,9,,,3,,,2,3,,,0,9,9,,1,,9,,,,,9,,,,,2,,,,10,4,,,
113467,,2,,,7,,2,,3,6,2,2,6,,,6,3,,6,,,2,2,,5,4,,,,7,3,5,5,,,,,5,,3,,,,8,,,9,,,,,7,,,,,4,,8,,5,,8,9,4,4,,5,5,3,,3,3,8,,6,4,7,,,,,,,,6,7,,2,8,,2,,,,,,,,
113468,3,,,4,,6,,7,,,2,,5,7,5,2,,2,,,4,,5,,5,2,5,5,6,,3,,,4,1,6,4,,,3,,,,6,,4,5,6,,4,2,3,,,,4,,6,9,,3,,5,,,3,,6,2,5,,6,5,,,,,,4,,5,,,4,4,,,3,2,5,,,3,,,,6,,,
113469,0,10,3,8,,,3,,8,1,,9,,9,8,7,,,,9,7,,7,10,7,,7,2,,,0,,6,3,0,0,,9,10,,,,,,4,,,2,,9,,,9,,,3,0,4,,5,2,6,10,8,6,5,,,,,8,6,2,6,,7,2,,6,,5,,3,7,,2,,1,,10,,,2,,,0,,,1,
113476,,,,,0,,,,,2,,10,2,10,,,10,2,,,,10,,10,,8,4,1,1,,9,5,,9,9,,,,,,1,,1,,2,,,,,,3,,4,,9,10,,,,,,2,,,9,5,,,5,10,,,9,0,,,,3,,,7,,10,1,0,4,,,,0,,,,,,1,,,0,0
113481,9,,8,1,9,,7,2,,9,3,1,,,2,,5,,7,2,,7,3,0,,,,8,9,2,,8,,,,,,2,,,,5,0,,,,0,,,,9,,,,9,,10,5,0,,,,,,,5,,9,,,,,,,10,,8,,3,,,,,3,9,,9,8,9,,,4,,,,,,6,,
113485,4,9,10,,3,,,10,,,,,7,1,2,,,,5,9,10,0,0,7,,,9,9,1,10,,,,,9,,2,0,9,7,4,,,7,0,9,,,8,,10,,10,,,,,,,2,,,,2,,10,6,,,0,2,1,,3,,,9,10,,,10,9,0,,9,7,,7,,,1,,,10,,10,,,6,
113491,,2,,3,,6,6,,3,,,3,4,3,,,4,,6,,,5,,2,5,4,,,7,,7,,,6,,,,,3,6,4,,,2,5,7,1,,,3,8,4,3,6,,,,6,2,,,,,4,4,,4,,,,4,,6,5,,3,,,4,2,,,,,,6,,,7,2,5,5,6,,7,9,9,,,4
113495,10,0,,1,8,,9,2,,10,1,0,,,2,,3,,7,,4,7,,0,3,,,,,1,,9,3,8,10,10,9,1,,,,,0,0,,,0,,,,,,0,6,,,,,0,,,3,0,,2,,2,10,0,,,,,5,,1,,,,0,,,8,2,,9,10,9,,,7,,,,,,10,,10,
113498,9,,2,7,,2,8,0,,,,,,3,4,,5,,,4,2,3,,,2,8,3,3,,7,6,,9,4,10,,,8,1,8,,,9,2,,,,,,2,8,,,,9,,8,3,1,3,,10,1,,,4,,4,8,,8,,6,6,9,,,,,,2,,2,9,5,,1,6,7,,7,5,,3,,2,6,,1,
113508,7,,10,,,,8,,2,9,5,,2,,7,,2,2,3,,,6,8,,,,3,,,4,,6,7,,9,9,1,,,6,,3,10,5,2,,,3,6,,2,,3,3,,,,5,6,4,6,,8,,,,8,,,,,,,,,,8,6,,9,1,,6,6,,6,2,5,,1,2,8,,,,,,9,,5
113515,,9,,,8,5,3,,4,,8,7,3,5,3,3,,2,6,,,8,,6,,2,2,,2,,,2,6,0,,1,,,2,,6,,9,,1,4,9,,3,7,0,,7,7,,1,0,,10,6,,4,9,9,7,,,,,7,8,7,0,,,9,1,,4,9,7,,,,,1,2,,5,,2,1,,,,0,0,1,1,
113524,,2,2,,3,2,,1,,6,,1,5,4,,,6,8,5,5,3,,8,9,3,,4,2,,7,4,4,9,,,1,6,,,,3,1,,3,,,7,,8,,,,4,1,7,,,,2,3,,9,,1,9,5,,,,7,7,,5,,,9,,4,,,2,,2,8,,,,5,6,,6,5,6,,2,,4,6,,4
113529,,7,9,6,,5,,,,8,,7,3,9,,5,,3,4,,2,,9,,2,,,3,2,4,7,,,9,7,,,,4,6,,5,9,2,3,7,1,,5,2,,,,,8,,,,4,5,5,,,,6,7,,4,7,8,,,,,5,5,,,,,3,6,,6,1,4,,,,2,,,,8,,,,8,,4
113530,2,,,,7,4,2,6,,1,6,,,2,4,6,9,9,,1,,,,9,,1,9,,,,4,,,,1,,10,7,8,,9,,,,,3,,,8,,9,,,,1,1,,7,5,,,9,,,4,,1,,,3,5,1,6,,7,,7,2,8,0,10,,,1,10,,7,,3,,,1,7,2,2,,,,3,5
113540,10,0,1,,,,,5,3,,2,1,6,,7,,,9,,0,,,7,2,,8,8,3,9,,9,9,,10,,10,10,,,,3,,0,,9,7,0,9,6,,,,,3,8,,,9,,,9,6,,,,5,7,,,,2,,,,10,,10,3,4,0,3,5,,2,10,10,10,8,7,0,9,,8,,8,10,10,10,,1
113550,3,9,2,8,2,,,,9,,,9,4,8,1,3,,4,4,1,4,,,9,,5,5,2,,2,,,4,5,6,10,6,4,,8,4,10,1,1,3,,,,,7,6,,,1,,8,8,8,,,,5,0,0,,4,7,5,5,8,9,6,,,,3,5,,5,,8,,9,,,4,4,3,9,2,0,9,,,1,,5,,1,1
113557,,,,,3,,,,,,8,,3,,,3,7,4,,3,,,9,7,,7,,,,4,,,,,7,,,,,,,8,,,,,1,6,,5,4,,,2,7,,,6,3,,6,,3,2,,,7,,,7,7,7,,3,5,,5,,4,,,,8,4,,,,,8,3,,8,4,,3,,5,4,,3
113563,,1,10,4,4,,,5,0,,1,4,,,9,7,,2,5,,2,,6,0,1,,,7,,,,,,10,8,1,0,,1,4,,,10,,4,,,,5,0,,9,,7,9,,,,8,5,6,,,7,5,,,,,7,,,3,9,3,7,6,9,4,10,,5,,,,,,5,,,,,6,3,10,9,7,,,8
113569,9,,1,,2,,,6,4,7,4,1,,,6,,4,9,4,2,8,3,7,,6,,,3,,,,7,4,,,9,,2,7,,4,,,,8,6,,,,,10,,3,4,,8,10,,,,7,,2,1,,6,,9,,,3,,,5,8,1,9,5,,1,4,,,3,9,9,9,7,,2,8,,6,,6,10,9,8,9,
113571,,,10,6,2,5,,,1,9,,7,2,,,6,,,,8,,5,,1,1,10,,5,2,5,5,4,7,10,,,,4,2,,,2,,,3,,2,4,,,,,5,4,9,9,,4,,,6,,8,2,,7,9,,7,,,8,5,,3,6,6,,3,,1,5,6,8,0,6,3,,6,,3,,,,,8,6,9,5,
113574,6,,6,3,3,,,,,5,7,,6,,4,,4,6,,,,,,7,,8,7,6,3,8,7,6,8,,9,7,,1,7,7,4,2,,5,,,,,7,8,9,,,,4,6,,,,3,,3,7,2,,9,,,7,3,4,,,,,4,,,4,2,7,6,,,7,7,6,6,,3,3,4,,,,,,1,4,7
113580,,,,4,2,5,6,,,,,4,,,7,7,,,,,,,,5,6,8,,,7,,,,,9,9,,9,2,,6,,6,3,,7,5,,,,5,,3,4,4,,,9,,,3,7,,,1,,5,,,4,,,3,9,6,7,,9,5,5,,,,6,,,,8,,5,3,7,9,7,5,5,,8,,,
113583,2,5,7,5,7,,4,4,5,,,,,,4,,6,3,,,,6,4,5,4,3,4,6,4,5,3,,5,,2,,,,3,4,5,5,,,4,5,,4,5,5,2,,,,5,3,2,,7,6,3,,,,6,4,4,,,6,5,,,4,,,,4,,,,,5,,4,3,,4,4,,,3,4,5,5,2,3,4,3,
113592,,6,,4,3,,,4,5,7,,2,,2,,,,8,,7,,,3,9,,,,6,2,9,7,,,6,10,5,4,,4,,3,0,,5,,,5,,,9,,8,7,,,5,3,,,2,,6,,,8,,,,,,,3,2,5,10,8,,9,5,3,,,,,,,,7,10,,,2,8,,,8,,0,2,
113593,,6,8,,4,6,7,,,,,,,,,,,4,,,3,6,7,,,,,4,,3,6,,,,7,8,,4,5,6,,,7,,4,,,,5,,3,5,5,,7,6,,,,,,,7,2,5,,,5,5,,6,6,,5,6,4,,,3,6,,5,,4,,5,,4,,,3,7,5,8,5,6,,6,,4
113600,,6,10,6,,6,,,,,5,8,,3,2,,5,,7,8,,9,,,3,1,,,5,9,3,,5,0,,4,,,,,,,,9,1,6,,,,4,0,,,,7,,,,9,6,,,,,,,2,,,6,,,,5,3,9,,,4,,,6,,7,2,,,5,,,,1,4,,,1,2,2,1,
113605,,1,,,9,5,0,,1,7,,,,0,9,8,,,,9,,,,,6,2,5,,9,9,2,4,5,2,2,0,5,7,,2,9,0,,9,8,2,10,,,3,6,,,,3,,4,,9,,4,7,9,,,,1,5,5,1,,2,,9,4,7,4,8,,,4,,0,8,,6,,,,,,1,7,0,,,6,8,,
113613,10,,,5,,4,,,7,4,,2,8,7,,,,,3,,,,,7,6,,9,1,,1,8,7,4,,,7,10,2,10,,5,,3,0,,,2,9,,,,,,2,5,,,,1,3,,8,,0,3,5,,,4,4,,,,,,1,,5,,1,,,6,3,9,,,7,3,,9,,7,,,,,,10,2
113618,7,,5,3,8,4,0,8,1,8,1,1,,1,9,,1,6,8,,,,1,1,,3,,9,9,9,,3,4,2,3,,,,,2,,0,,,,,10,,,3,5,,7,,4,3,3,2,9,,,,9,10,,,2,5,5,,1,,1,9,3,8,5,,,9,4,,0,,,7,,,0,,,,7,0,9,7,,,10,
113623,,10,9,,4,9,,10,,,,9,6,5,4,,,,4,8,10,,1,,9,,,9,3,7,,,3,,,,2,,,,6,9,,9,2,,4,,,9,,,,,1,6,1,5,,5,7,0,10,,1,9,,7,,,3,,2,,,0,,10,1,1,,,,,6,,,5,9,,1,,6,9,,10,2,,,
113625,,,0,,,,6,,,1,6,5,9,,,10,,,1,2,,,9,,8,10,,,3,,,,6,10,9,,10,,10,,,6,,2,9,1,,,4,7,9,2,7,,,,8,9,3,2,7,,4,0,4,5,,,8,8,5,2,10,,,,,,8,,1,1,,4,6,,,,1,,,10,6,,1,4,,10,9,3
113633,,3,,7,,3,6,,,5,,2,5,,,,,,5,,4,3,,8,4,8,,3,4,6,5,4,,5,8,1,,7,3,,4,,,4,,,7,4,8,4,,7,,2,,,,,,4,5,,,2,8,,2,4,8,7,7,,,,,9,3,4,8,,3,2,3,,5,,,,5,6,,,,,3,2,4,,2,
113639,4,9,,,,4,5,,8,,7,,8,8,9,8,5,,3,6,9,3,,9,7,9,,1,2,5,3,,,,5,1,8,,10,4,,6,,7,7,2,,,,7,,4,,,2,8,,7,8,4,,8,,3,5,5,,4,,,6,,,,1,3,,,,7,3,3,,,,,,3,2,,7,,,8,2,1,,7,6,
113645,4,,3,6,,4,,4,,3,6,4,,,4,5,,6,5,,,,4,7,6,4,,4,,,,,,3,,7,,5,7,5,6,,2,4,5,,4,,6,8,7,4,,,4,5,7,7,4,5,4,6,3,4,5,,,6,5,,6,,6,,,,6,,5,2,7,,4,,5,,,,,,4,,5,6,,,4,,,4
113648,8,6,,6,1,5,,,,3,,,7,,,8,4,,,2,9,,7,8,7,,8,,5,3,,6,,,,5,9,,,,6,,,2,,3,,,,6,,3,,,,9,8,8,3,3,,7,,1,,,9,8,5,6,4,,,7,,,8,6,,,,,,,7,,,6,,6,8,,,,,8,6,,9,3
113656,4,,,4,,,2,,6,4,,3,6,,,5,,7,,4,,,2,5,6,2,,5,6,5,,6,,2,,,,6,,4,,5,,,,,,,6,,7,5,,7,,3,7,,,,,7,5,7,,5,4,,5,,,4,5,,5,,5,4,5,3,,5,,5,,,6,7,,7,7,,5,,5,,,3,,
113661,,,,,4,5,4,5,2,,4,4,3,8,7,6,1,3,,6,3,,,,2,,4,,3,5,,5,6,9,,4,2,,3,,3,,10,,,,,,,3,3,7,,6,7,7,1,4,7,,,,,5,,,8,,7,,5,,5,,4,6,7,,4,,2,,,7,,6,,,5,,,6,,,8,7,5,8,6,6
113662,,3,,,,5,1,5,,7,3,,7,3,,,,,6,,6,1,,3,4,4,4,,8,7,4,,,,3,1,3,,2,,8,,8,,,4,8,,,,5,,,,,4,,,8,,,,6,,,4,5,,6,,,,4,,,6,,7,,7,,,,,,,,7,2,,8,3,6,,8,,6,,8,
113668,,,,9,,1,9,0,,,,0,,,,10,3,,,,2,,,,,,,,,10,7,3,,,10,,,,0,9,,,,,,,6,2,10,2,9,,1,,10,4,8,,0,,,,,0,,6,,,10,9,,3,5,,10,10,,,,,2,0,1,10,,,,9,10,8,6,,,5,1,1,3,,,2
113676,,,,,6,5,4,,5,,,,,,,4,,,4,,2,9,7,2,,2,,4,,2,,,1,,1,5,5,8,,3,,,5,6,8,,,,,,,2,,,5,5,,,9,,4,5,4,8,,1,7,6,2,,,,7,,,,,2,,7,4,,,5,3,,6,4,1,,7,7,,2,8,3,,9,,
113681,,1,,,,,8,1,9,,,0,5,,4,,,,5,,,,8,9,,9,,,3,,,4,,,10,1,,5,1,,2,0,9,,2,,,,10,,,9,,,9,5,8,,0,,,10,,0,,7,,,9,7,8,,,7,10,10,1,,8,,,,,9,6,,,,,,,5,,,1,2,5,4,,3
113682,,,9,9,,5,10,,9,5,9,10,,10,2,,9,1,,,,,10,,2,,4,,,,8,,7,10,,,1,,,,1,,,1,1,,0,,5,,,,,,10,10,,7,1,,8,,1,,,,8,,5,,,,,,,,6,4,1,,3,7,,1,,,1,,,0,0,,,10,,2,,5,0,
113688,,,,,5,,5,,3,,4,7,,,4,,,,,6,7,,3,4,,5,,6,4,,5,,,6,4,,,3,,,,7,3,,4,,4,,,7,5,4,,7,,5,3,5,,5,6,,7,,3,7,6,,4,3,,4,4,,5,3,7,7,,3,7,,4,3,,,,5,,,4,3,5,,,8,4,,,
113689,9,,0,6,,3,6,7,,2,,2,,8,,,,,3,,,1,,9,7,,9,,6,1,7,6,5,,,,10,,10,5,5,,,1,9,3,4,,6,,10,3,,,4,10,9,,1,3,6,9,1,,3,,,9,,,,,10,6,6,,,,,,1,,,,8,,8,,2,5,9,10,,,,,8,9,,
113697,,,5,6,9,5,,,6,4,,6,,8,,,7,,,3,0,9,,1,3,,,,,,2,4,,2,0,4,,,,,,10,,4,9,,,,2,1,,2,2,8,,3,7,,,9,2,,1,,2,0,8,6,,7,,,7,4,0,3,4,0,7,,,6,9,,,,6,3,0,6,7,7,,0,,,8,10,7,2
113701,,8,8,,,7,,8,2,,,,,4,4,,,4,,7,8,4,2,4,7,6,,,3,6,,,5,,,8,3,,8,4,6,7,2,,,,5,,4,8,6,5,8,,2,,2,3,5,,,1,,,3,,7,,5,,3,3,,4,7,2,,,3,2,,,3,3,,5,,5,8,,,2,,,,,4,1,6,
113704,,,8,,,5,9,2,4,6,7,,,8,,,,,,,2,,,5,3,8,,,,4,,,,8,8,,2,4,,7,,,,2,,,1,5,,,,4,,2,,8,3,,,4,6,,4,1,6,,,,6,,,8,,,,,,5,,,3,5,,5,,,,3,8,,1,,,,3,,,,3,3
113710,,,,,1,3,,,,,,8,,9,9,9,5,,,,9,,,10,,,,1,,6,2,2,,8,4,0,7,7,10,,8,5,,,,,,,,,3,,8,3,1,8,,6,9,,,9,,3,6,,,,,9,7,6,,7,0,,,8,8,8,3,,,,,6,,2,,10,7,,4,9,,,0,7,,7
113712,1,8,,,,4,3,,10,,,,,1,1,5,10,10,,,10,4,,,10,0,10,4,9,3,4,,,,0,,,7,9,,10,,0,5,,,9,7,,10,10,,,,0,,,9,2,,,10,,7,,3,0,9,1,1,,0,,0,8,1,5,,,0,,5,2,0,10,4,,8,,,6,0,6,2,0,,2,,1,
113721,,4,3,4,,5,,,,,4,,,2,6,,,,6,5,7,,,,,2,5,6,,,4,,,,,2,6,,,4,,,4,,,4,,,,6,6,5,5,,,,6,,,,,7,,,5,,,,5,3,3,4,4,6,5,,,,7,4,6,,,6,8,5,6,,3,7,,3,5,2,5,5,,,,
113726,,7,,7,,,9,3,,6,7,,3,8,4,4,,3,4,,3,8,9,,4,8,4,3,,4,,5,,,8,9,3,,,,,,7,,,7,1,,,,3,4,4,,,8,3,,3,,,,3,1,,6,8,4,,,7,8,7,4,,,,5,,,4,6,8,5,,5,,,8,2,1,8,4,9,4,,,5,,
113735,,9,1,,3,5,,,9,,,9,5,8,,,10,5,3,2,5,,,,8,,7,2,4,2,7,6,,,5,10,,,,7,,,0,2,,7,,,,8,,2,4,,5,6,9,,2,4,6,5,1,,6,5,4,6,4,,,,,,6,2,,3,,,,,,1,,4,,,8,,,7,,9,1,,,1,1,2
113743,,,2,,,,8,1,8,8,,,,2,4,10,,9,,,,1,,9,3,9,3,,,9,,5,10,,10,1,7,,1,,2,,,,,7,5,3,9,,9,9,,,9,5,,,0,1,,10,,0,,,,2,,6,,4,5,,,,,6,8,,3,1,1,,,9,,8,9,5,5,,,6,1,4,,,1,3
113744,,3,9,,,,3,,1,,,5,3,6,7,,,,,,,,,1,,,3,,,,5,4,,,,,,5,,4,3,,,,4,5,6,,5,,,7,5,,7,,,,7,,5,3,9,,,6,8,,7,,4,,4,8,4,7,,,,,1,,,,,5,,,5,,7,6,5,,,8,6,,,7
113748,,1,,7,6,3,5,,,,4,3,4,,,,7,5,,,1,8,,3,3,,,,,1,,5,,4,2,,7,,3,,5,,6,,,,4,,,1,,4,,,,5,8,,7,7,,,,,5,1,,,3,7,,,8,5,,,,1,,,1,,8,7,5,,4,4,,6,8,8,3,,7,,,10,6,
113753,,,,,,5,,,2,7,,1,,,8,7,2,6,,8,6,1,,2,4,4,5,,7,,3,,,4,3,1,,,,3,,1,8,8,6,,,,5,,,7,,,,,3,3,,,4,6,,,,4,3,5,,3,,4,3,,,6,,,7,,4,,1,,8,6,,,2,8,9,2,,,,,,,9,
